,Country Name,Country Code,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
106,Kuwait,KWT,38137545245.0,47876510067.0,59439090601.0,80798630137.0,101549000000.0,114640000000.0,147395000000.0,105963000000.0,115419000000.0,154068000000.0,174070000000.0,174161000000.0,162631000000.0,114567000000.0,109420000000.0,120707000000.0,138182000000.0,136197000000.0
107,Kyrgyz Republic,KGZ,1605643105.0,1919008090.0,2211534585.0,2460248026.0,2834168889.0,3802566171.0,5139957785.0,4690062255.0,4794357795.0,6197766119.0,6605139933.0,7335027592.0,7468096567.0,6678178340.0,6813092066.0,7702934800.0,8271108638.0,8871026074.0
108,Lao PDR,LAO,1758176653.0,2023324407.0,2366398120.0,2735558726.0,3455031448.0,4223152219.0,5446434032.0,5836138127.0,7131773633.0,8750107402.0,10192848926.0,11983252611.0,13279248479.0,14426381187.0,15912495369.0,17071162084.0,18141651381.0,18740559554.0
109,Latvia,LVA,9557031605.0,11771975157.0,14435700533.0,17003459863.0,21570076499.0,31054350978.0,35854274229.0,26410909091.0,23956163077.0,27474380566.0,28169902669.0,30204783462.0,31386896487.0,27263090547.0,28083597512.0,30483806018.0,34429023435.0,34343961073.0
110,Lebanon,LBN,19152238806.0,20082918740.0,21159827992.0,21497336499.0,22022709852.0,24827355015.0,29118916106.0,35399582929.0,38443907042.0,39927125961.0,44016799516.0,46880103081.0,48095213746.0,49929337837.0,51147308774.0,53027680686.0,54901519156.0,51953744530.0
111,Lesotho,LSO,775780697.7,1157832935.0,1511236656.0,1682350935.0,1800105590.0,1682016947.0,1766825413.0,1740830511.0,2234731974.0,2579421686.0,2477702253.0,2367113170.0,2441053176.0,2359759799.0,2114428033.0,2306741845.0,2553495916.0,2453980835.0
112,Liberia,LBR,927000000.0,748000000.0,897000000.0,949000000.0,1119000000.0,1373000000.0,1726000000.0,1768000000.0,1998000000.0,2398000000.0,2791614000.0,3177198100.0,3225652000.0,3227075700.0,3398419600.0,3390703400.0,3422754800.0,3319596500.0
113,Libya,LBY,20481889764.0,26265625000.0,33122307692.0,47334148578.0,60092950670.0,68035403136.0,86708074534.0,60810211408.0,75380170508.0,48167374612.0,92538004280.0,75350633011.0,57372445772.0,48717854040.0,49910960875.0,67158415842.0,76684175824.0,69252306372.0
114,Liechtenstein,LIE,2688630823.0,3070691320.0,3454362686.0,3659251526.0,4000239273.0,4601299567.0,5081432924.0,4504549214.0,5082366478.0,5739977477.0,5456009385.0,6391735894.0,6657170923.0,6268391521.0,6237264055.0,6474256119.0,6692504346.0,6427248943.0
115,Lithuania,LTU,14259781159.0,18781721376.0,22627507452.0,26097677572.0,30183575104.0,39697891352.0,47797551588.0,37388122046.0,37128694028.0,43535051482.0,42927454291.0,46523420074.0,48533659592.0,41435533340.0,43047309306.0,47758736932.0,53751411409.0,54751510088.0
116,Luxembourg,LUX,23649833332.0,29667268248.0,35064843793.0,37672280120.0,42910146296.0,51587401416.0,58844277702.0,54467289898.0,56213985987.0,61696281326.0,59776383527.0,65203276467.0,68804811898.0,60071584216.0,62216885436.0,65712180343.0,71000359760.0,69825641851.0
117,"Macao SAR, China",MAC,7371723056.0,8246521717.0,10643215078.0,12160002996.0,14874147024.0,18439876056.0,21027044551.0,21587740942.0,28241858489.0,36845925519.0,43189526778.0,51536304808.0,54903031138.0,45047964934.0,45070605746.0,50440941939.0,55284360483.0,55204758070.0
118,Madagascar,MDG,5351701534.0,6372498720.0,5064732716.0,5859269849.0,6395712392.0,8524620739.0,10725137931.0,9616879571.0,9982711338.0,11551819618.0,11578974888.0,12423555269.0,12522957228.0,11323020829.0,11848613735.0,13176313594.0,13760033097.0,14104664515.0
119,Malawi,MWI,3495748398.0,3208837077.0,3476094499.0,3655909664.0,3998020177.0,4432937046.0,5321012192.0,6191127665.0,6959655571.0,8004000737.0,6028487929.0,5518880769.0,6047813437.0,6373212641.0,5433040160.0,8943543677.0,9880675786.0,11025371147.0
120,Malaysia,MYS,100846000000.0,110202000000.0,124749000000.0,143534000000.0,162691000000.0,193548000000.0,230814000000.0,202258000000.0,255017000000.0,297952000000.0,314443000000.0,323277000000.0,338062000000.0,301355000000.0,301255000000.0,319112000000.0,358792000000.0,365175000000.0
121,Maldives,MDV,897031250.0,1052121055.0,1226829563.0,1163362438.0,1575200391.0,1868383461.0,2271646188.0,2345294875.0,2588176055.0,2774351760.0,2886170572.0,3295011382.0,3697351597.0,4109424800.0,4379136462.0,4754175869.0,5300962660.0,5609400722.0
122,Mali,MLI,3908121459.0,4714072191.0,5454249457.0,6247515450.0,6905934548.0,8156469133.0,9838404005.0,10231962891.0,10689167195.0,12995113407.0,12442036265.0,13242691430.0,14364937997.0,13104764334.0,14026048691.0,15365711725.0,17070866299.0,17280251194.0
123,Malta,MLT,4693495693.0,5489359281.0,6116591928.0,6407287651.0,6778321415.0,7925403778.0,9090376446.0,8696304529.0,9035927350.0,9638919822.0,9462289606.0,10551600478.0,11626278730.0,11091423499.0,11668253265.0,13489380931.0,15298771847.0,15725847979.0
124,Marshall Islands,MHL,131738200.0,131398500.0,132934600.0,137666300.0,142745200.0,149870000.0,145969100.0,150624900.0,160318500.0,171567100.0,179855800.0,185468000.0,185172900.0,182997300.0,200716000.0,212701200.0,219330300.0,232092300.0
125,Mauritania,MRT,1777058593.0,2051147607.0,2362501023.0,2936019526.0,3919577286.0,4346206809.0,5206444407.0,4714592493.0,5628882266.0,6764635687.0,6728208836.0,7223063170.0,6592537782.0,6166857629.0,6398738829.0,6800141922.0,7473550557.0,8066126312.0
126,Mauritius,MUS,4841310240.0,5816553827.0,6578844486.0,6488750453.0,7028803366.0,8150138757.0,9990370016.0,9128843109.0,10003670690.0,11518393367.0,11668685524.0,12292957324.0,13074137210.0,12007291046.0,12594149441.0,13713509312.0,14735695931.0,14436353898.0
127,Mexico,MEX,772106000000.0,729336000000.0,782241000000.0,877476000000.0,975387000000.0,1052700000000.0,1109990000000.0,900045000000.0,1057800000000.0,1180490000000.0,1201090000000.0,1274440000000.0,1315350000000.0,1171870000000.0,1078490000000.0,1158910000000.0,1222410000000.0,1269010000000.0
128,"Micronesia, Fed. Sts.",FSM,242517200.0,245432900.0,240236000.0,250281900.0,253541900.0,256787200.0,263145100.0,280284600.0,296944100.0,311301600.0,327248700.0,317214400.0,319271200.0,316489900.0,332265200.0,366666800.0,401932300.0,412000000.0
129,Moldova,MDA,1661818168.0,1980907435.0,2598249556.0,2988348836.0,3408244549.0,4401189466.0,6054849885.0,5439422031.0,6974982393.0,8414351672.0,8709138765.0,9496717702.0,9510198962.0,7745241913.0,8071469355.0,9669741744.0,11457443185.0,11971345003.0
130,Monaco,MCO,2968987019.0,3601321065.0,4137913500.0,4203084194.0,4582988333.0,5867916781.0,6476490406.0,5451653237.0,5367625613.0,6088808463.0,5743029680.0,6555983530.0,7069616049.0,6261622101.0,6472990923.0,6431314957.0,7194024563.0,7383745662.0
131,Mongolia,MNG,1396555720.0,1595297356.0,1992066808.0,2523471532.0,3414055566.0,4234999823.0,5623216449.0,4583850368.0,7189481824.0,10409797649.0,12292770631.0,12582122604.0,12226514722.0,11619892396.0,11181350461.0,11480847745.0,13178094459.0,14206359007.0
132,Montenegro,MNE,1284685051.0,1707710053.0,2073234418.0,2257174481.0,2721903149.0,3680711744.0,4545674528.0,4159330370.0,4143033276.0,4544516982.0,4087725813.0,4466039315.0,4594024180.0,4054712083.0,4377033429.0,4856632399.0,5506766651.0,5542053845.0
133,Morocco,MAR,42236836821.0,52064058834.0,59626020162.0,62343022651.0,68640825481.0,79041294874.0,92507257784.0,92897320376.0,93216746662.0,101370000000.0,98266306615.0,106826000000.0,119131000000.0,110414000000.0,111573000000.0,118541000000.0,127341000000.0,128920000000.0
134,Mozambique,MOZ,5677003239.0,6303391144.0,7631120533.0,8542070110.0,9176889070.0,10450843291.0,12556195189.0,11914471497.0,11104648673.0,14381552433.0,16350804543.0,16974320551.0,17716084108.0,15950969019.0,11936999283.0,13219084261.0,14845402474.0,15390039242.0
135,Myanmar,MMR,6110632858.0,7754647428.0,9390855298.0,10588433069.0,11863016315.0,15591182545.0,23013015832.0,29455165595.0,37796052939.0,54118601975.0,58318677645.0,60572257122.0,63264892768.0,63045305229.0,60291736894.0,61449392056.0,67144725831.0,68697759361.0
136,Namibia,NAM,3349184760.0,4926471294.0,6609198833.0,7248394160.0,8001779551.0,8839526452.0,8607475308.0,8938868165.0,11431334447.0,12523402329.0,13042007432.0,12043276401.0,12435416063.0,11335179561.0,10721994676.0,12895153157.0,13682062251.0,12541928105.0
138,Nepal,NPL,6050875807.0,6330473097.0,7273938315.0,8130258041.0,9043715356.0,10325618017.0,12545438605.0,12854985464.0,16002656434.0,21573862467.0,21703106502.0,22162208956.0,22731602970.0,24360795411.0,24524098185.0,28971589213.0,33111525872.0,34186190996.0
139,Netherlands,NLD,473862000000.0,580070000000.0,658380000000.0,685348000000.0,733955000000.0,848559000000.0,951870000000.0,871519000000.0,847381000000.0,905271000000.0,838923000000.0,877173000000.0,892168000000.0,765573000000.0,784060000000.0,833870000000.0,914043000000.0,910194000000.0
140,New Caledonia,NCL,3740057133.0,4915355784.0,5895011252.0,6238632284.0,6979153332.0,8819922042.0,9067623001.0,8704436169.0,9364347372.0,10351442209.0,9659153061.0,10151385306.0,10635039739.0,8738205837.0,8724570250.0,9173668102.0,9846922416.0,9438130987.0
141,New Zealand,NZL,66627729311.0,88250885550.0,103905000000.0,114720000000.0,111539000000.0,137189000000.0,133131000000.0,121374000000.0,146518000000.0,168291000000.0,176207000000.0,190907000000.0,201313000000.0,178064000000.0,188838000000.0,206624000000.0,211953000000.0,213435000000.0
142,Nicaragua,NIC,5224213018.0,5322454926.0,5795568205.0,6321335612.0,6763361733.0,7423313549.0,8496946608.0,8298679909.0,8758639096.0,9774307336.0,10532006608.0,10982979274.0,11880434071.0,12756706583.0,13286083645.0,13785909906.0,13025239912.0,12596636042.0
143,Niger,NER,2782192987.0,3394084885.0,3760443966.0,4383315657.0,4756361480.0,5731485267.0,7297600897.0,7352131669.0,7851191899.0,8772951262.0,9426913349.0,10224897935.0,10862944204.0,9683867894.0,10398862245.0,11185102400.0,12808660528.0,12916455161.0
144,Nigeria,NGA,95054094655.0,104739000000.0,135765000000.0,175671000000.0,238455000000.0,278261000000.0,339476000000.0,295009000000.0,366991000000.0,414467000000.0,463971000000.0,520117000000.0,574184000000.0,493027000000.0,404649000000.0,375746000000.0,421739000000.0,448120000000.0
145,North Macedonia,MKD,4018365247.0,4946292775.0,5682788267.0,6258600714.0,6861222332.0,8336478142.0,9909548411.0,9401731496.0,9407168702.0,10494632699.0,9745251126.0,10817712139.0,11362272838.0,10064515432.0,10672471861.0,11307058382.0,12683070061.0,12606338449.0
146,Northern Mariana Islands,MNP,1284000000.0,1239000000.0,1210000000.0,1061000000.0,990000000.0,938000000.0,939000000.0,795000000.0,799000000.0,729000000.0,746000000.0,772000000.0,832000000.0,910000000.0,1230000000.0,1560000000.0,1302000000.0,1182000000.0
147,Norway,NOR,195524000000.0,228859000000.0,264512000000.0,308884000000.0,345581000000.0,400937000000.0,462250000000.0,386190000000.0,428757000000.0,498283000000.0,509506000000.0,522762000000.0,498410000000.0,385802000000.0,368827000000.0,398394000000.0,437000000000.0,404941000000.0
148,Oman,OMN,20142756047.0,21633708192.0,24763712874.0,31081991678.0,37215779714.0,42085379454.0,60905452536.0,48388363589.0,64993498049.0,77497529259.0,87408842653.0,89936020806.0,92699089727.0,78710793238.0,75128738622.0,80856697009.0,91505851756.0,88060858257.0
149,Pakistan,PAK,79904985385.0,91760542940.0,107760000000.0,120055000000.0,137264000000.0,152386000000.0,170078000000.0,168153000000.0,177166000000.0,213587000000.0,224384000000.0,231219000000.0,244361000000.0,270556000000.0,313630000000.0,339206000000.0,356128000000.0,320909000000.0
150,Palau,PLW,163184900.0,153963200.0,165186200.0,190452900.0,192382400.0,198897700.0,198283900.0,187522800.0,185943000.0,196911100.0,212397800.0,221117200.0,241669800.0,280457700.0,298300000.0,285600000.0,284900000.0,278900000.0
151,Panama,PAN,12994310400.0,13693981200.0,15013381700.0,16374393900.0,18141666300.0,21295984200.0,25155888600.0,27116635600.0,29440287600.0,34686224300.0,40429700000.0,45599900000.0,49921400000.0,54091800000.0,57907700000.0,62202700000.0,64929400000.0,66984400000.0
152,Papua New Guinea,PNG,2999511040.0,3536411824.0,3927157867.0,4865892972.0,8355006707.0,9545177014.0,11670840932.0,11619637799.0,14250755231.0,17984910502.0,21295659244.0,21261432791.0,23210682538.0,21723531173.0,20759069103.0,22742613554.0,24109509853.0,24751344561.0
153,Paraguay,PRY,7196260657.0,7691367471.0,9624440836.0,10737500188.0,13429430050.0,17856393235.0,24615267664.0,22355151162.0,27260886405.0,33756238767.0,33271921136.0,38501122141.0,40377929296.0,36211447840.0,36089700223.0,38997129474.0,40225448341.0,37925338329.0
154,Peru,PER,54777553515.0,58731030122.0,66768703498.0,76060606061.0,88643193062.0,102171000000.0,120551000000.0,120823000000.0,147529000000.0,171762000000.0,192649000000.0,201175000000.0,200789000000.0,189805000000.0,191896000000.0,211007000000.0,222597000000.0,228323000000.0
155,Philippines,PHL,84307291974.0,87039145965.0,95002028505.0,107420000000.0,127653000000.0,155980000000.0,181625000000.0,175975000000.0,208369000000.0,234217000000.0,261921000000.0,283903000000.0,297483000000.0,306446000000.0,318627000000.0,328481000000.0,346842000000.0,376823000000.0
156,Poland,POL,199072000000.0,217827000000.0,255110000000.0,306144000000.0,344622000000.0,429029000000.0,533609000000.0,439738000000.0,475697000000.0,524383000000.0,495237000000.0,515765000000.0,539088000000.0,477111000000.0,470023000000.0,524646000000.0,588783000000.0,596055000000.0
157,Portugal,PRT,134796000000.0,165226000000.0,189382000000.0,197254000000.0,208756000000.0,240496000000.0,263416000000.0,244668000000.0,238113000000.0,245118000000.0,216224000000.0,226434000000.0,229902000000.0,199394000000.0,206426000000.0,221358000000.0,242313000000.0,239987000000.0
158,Puerto Rico,PRI,71623500000.0,74827400000.0,80322313000.0,83914521300.0,87276164400.0,89524131600.0,93639300000.0,96385600000.0,98381300000.0,100352000000.0,101565000000.0,102450000000.0,102446000000.0,103376000000.0,104337000000.0,103446000000.0,100958000000.0,105126000000.0
159,Qatar,QAT,19363736264.0,23533791209.0,31734065934.0,44530494505.0,60882142857.0,79712087912.0,115270000000.0,97798351648.0,125122000000.0,167775000000.0,186834000000.0,198728000000.0,206225000000.0,161740000000.0,151732000000.0,161099000000.0,183335000000.0,175838000000.0
160,Romania,ROU,46066101951.0,57806506024.0,74972669057.0,98452791983.0,122023000000.0,174585000000.0,214314000000.0,174104000000.0,170029000000.0,192614000000.0,179133000000.0,189790000000.0,199712000000.0,177882000000.0,185287000000.0,210147000000.0,243317000000.0,251019000000.0
161,Russian Federation,RUS,345470000000.0,430348000000.0,591017000000.0,764017000000.0,989931000000.0,1299710000000.0,1660850000000.0,1222640000000.0,1524920000000.0,2045930000000.0,2208300000000.0,2292470000000.0,2059240000000.0,1363480000000.0,1276790000000.0,1574200000000.0,1657330000000.0,1693110000000.0
162,Rwanda,RWA,1964832512.0,2137156727.0,2375376873.0,2932340855.0,3318107347.0,4068224991.0,5177230923.0,5671592572.0,6121529488.0,6881379762.0,7650671477.0,7815975294.0,8234762201.0,8539424910.0,8690878328.0,9252834120.0,9642440646.0,10356327149.0
163,Samoa,WSM,281793623.8,333428715.8,407749562.6,476801793.2,499923757.8,573548459.8,641346191.7,628006115.4,680250453.1,744104842.1,773157453.3,797728653.3,796698269.2,824160018.2,843929640.0,884847176.2,878435084.2,912944537.8
164,San Marino,SMR,1168269231.0,1464326161.0,1723750000.0,1785847531.0,1908167106.0,2185874624.0,2393437820.0,2056126702.0,1881214371.0,1813752784.0,1604779648.0,1678841812.0,1673973695.0,1419394771.0,1468377272.0,1528630707.0,1655300873.0,1616188702.0
165,Sao Tome and Principe,STP,85171308.17,102085583.5,114582561.6,136450274.7,142775597.3,149146423.1,188021190.6,187820464.6,196652514.3,231489270.1,250680845.7,300554483.6,346528329.2,316066072.3,345495615.0,375614126.2,412253809.7,427425039.7
166,Saudi Arabia,SAU,189606000000.0,215808000000.0,258742000000.0,328460000000.0,376900000000.0,415965000000.0,519797000000.0,429098000000.0,528207000000.0,671239000000.0,735975000000.0,746647000000.0,756350000000.0,654270000000.0,644936000000.0,688586000000.0,816579000000.0,803616000000.0
167,Senegal,SEN,7006402592.0,8768721956.0,10076817278.0,11009032665.0,11697918803.0,13994218939.0,16853991177.0,16145868285.0,16121314671.0,17814284622.0,17660871726.0,18918668644.0,19797254643.0,17774766636.0,19040312815.0,20996564752.0,23116897847.0,23398811424.0
168,Serbia,SRB,17120906918.0,22482365322.0,26141968161.0,27683225959.0,32482070360.0,43170990616.0,52194221469.0,45162894381.0,41819468692.0,49258136129.0,43309252921.0,48394239475.0,47062206678.0,39655958843.0,40692643373.0,44179055280.0,50640650221.0,51514222382.0
169,Seychelles,SYC,697518248.2,705704816.0,839319927.3,919103254.5,1016418229.0,1033561654.0,967199594.0,847397850.1,969936525.3,1065826670.0,1059498884.0,1328091522.0,1387581392.0,1416001322.0,1490228319.0,1573433081.0,1636312010.0,1684373490.0
170,Sierra Leone,SLE,1253340520.0,1385810072.0,1448536631.0,1650494367.0,1885112202.0,2158496873.0,2505458705.0,2453899847.0,2578026297.0,2942546781.0,3801862611.0,4920343195.0,5015157816.0,4218723875.0,3674794530.0,3719369107.0,4085114794.0,4076578543.0
171,Singapore,SGP,92537752709.0,97645448284.0,115035000000.0,127808000000.0,148630000000.0,180942000000.0,193612000000.0,194152000000.0,239809000000.0,279351000000.0,295087000000.0,307576000000.0,314851000000.0,308004000000.0,318832000000.0,343193000000.0,376998000000.0,375473000000.0
173,Slovak Republic,SVK,35297794386.0,46919965224.0,57437444469.0,62808723477.0,70767338922.0,86563986799.0,100880000000.0,89399303222.0,91162836320.0,99922685425.0,94623731086.0,98935222175.0,101437000000.0,88900883131.0,89952699525.0,95649966261.0,106138000000.0,105720000000.0
174,Slovenia,SVN,23489890274.0,29634713641.0,34414784504.0,36206395971.0,39481045038.0,48067401207.0,55779427740.0,50567734886.0,48208240226.0,51583869785.0,46577793184.0,48415657265.0,49997186439.0,43107506024.0,44766722791.0,48589100043.0,54177882426.0,54331588482.0
175,Solomon Islands,SLB,346405301.7,417671431.8,468008069.8,552862587.8,617254747.4,695295347.6,776339395.2,805561762.9,898133796.3,1063889652.0,1185215902.0,1285917750.0,1335579570.0,1307908070.0,1379482147.0,1469787256.0,1615479409.0,1619154819.0
177,South Africa,ZAF,129088000000.0,197020000000.0,255807000000.0,288868000000.0,303861000000.0,333075000000.0,316132000000.0,329753000000.0,417365000000.0,458202000000.0,434401000000.0,400886000000.0,381199000000.0,346710000000.0,323586000000.0,381449000000.0,404160000000.0,388532000000.0
179,Spain,ESP,708757000000.0,907492000000.0,1069060000000.0,1153720000000.0,1260400000000.0,1474000000000.0,1631860000000.0,1491470000000.0,1422110000000.0,1480710000000.0,1324750000000.0,1355580000000.0,1371820000000.0,1196160000000.0,1233550000000.0,1313250000000.0,1421700000000.0,1394320000000.0
180,Sri Lanka,LKA,16536535647.0,18881765437.0,20662525941.0,24405791045.0,28279814925.0,32350248411.0,40713812310.0,42066217872.0,58636150710.0,67753288946.0,70447191496.0,77000596661.0,82528526230.0,85140963537.0,88012262257.0,94376246467.0,94493847352.0,89014990792.0
181,St. Kitts and Nevis,KNA,481077373.7,469869869.9,506900000.0,547203703.7,644414814.8,689285185.2,777691333.3,774273111.1,778718111.1,836092407.4,826231629.6,875376407.4,953174074.1,957040740.7,1008100000.0,1058937037.0,1076911111.0,1107840741.0
182,St. Lucia,LCA,900000000.0,987407407.4,1066666667.0,1135555556.0,1268319185.0,1336088815.0,1437731111.0,1401507889.0,1486758037.0,1576988407.0,1605146778.0,1664816741.0,1749289303.0,1807227215.0,1865459670.0,1996710563.0,2057067919.0,2094201725.0
184,St. Vincent and the Grenadines,VCT,487763851.9,509090888.9,549900185.2,579948925.9,643501148.1,713596666.7,732663259.3,714300259.3,720447888.9,713796370.4,730032592.6,764781259.3,770901444.4,786554592.6,814302259.3,847620222.2,884328185.2,910149703.7
185,Sudan,SDN,18136839087.0,21355576673.0,26645490675.0,35182105414.0,45264519503.0,59440139775.0,64831935604.0,58316191440.0,74151186600.0,78403418360.0,63195499524.0,66026600235.0,76818327442.0,84985132167.0,102944000000.0,129718000000.0,32333780383.0,32338079165.0
186,Suriname,SUR,1093574468.0,1274190311.0,1484092538.0,1793388732.0,2626380435.0,2936612022.0,3532969035.0,3875409836.0,4368398048.0,4422276622.0,4980000000.0,5145757576.0,5240606061.0,5126188135.0,3317437626.0,3591660724.0,3996204757.0,4016040575.0
187,Sweden,SWE,266849000000.0,334337000000.0,385118000000.0,392218000000.0,423093000000.0,491253000000.0,517706000000.0,436537000000.0,495813000000.0,574094000000.0,552484000000.0,586842000000.0,581964000000.0,505104000000.0,515655000000.0,541019000000.0,555455000000.0,533880000000.0
188,Switzerland,CHE,309301000000.0,362075000000.0,403913000000.0,418285000000.0,441635000000.0,490741000000.0,567268000000.0,554213000000.0,598851000000.0,715888000000.0,686420000000.0,706235000000.0,726538000000.0,694118000000.0,687895000000.0,695201000000.0,725569000000.0,721369000000.0
189,Syrian Arab Republic,SYR,90558485523.0,95693808463.0,112863000000.0,134204000000.0,153800000000.0,180030000000.0,218090000000.0,224562000000.0,252518000000.0,67539427671.0,43190317725.0,21361254648.0,21502061462.0,16468399180.0,12598742887.0,16369724433.0,21351730539.0,22443299775.0
190,Tajikistan,TJK,1221120799.0,1555301496.0,2076182461.0,2312327536.0,2830220713.0,3719506173.0,5161337336.0,4979481980.0,5642178580.0,6522732203.0,7633049792.0,8448469838.0,9112544556.0,8271454301.0,6992393787.0,7536439875.0,7765014424.0,8300784857.0
191,Tanzania,TZA,14142035080.0,15224257698.0,16675948415.0,18399046025.0,18649590248.0,21843529025.0,27961527623.0,29081826159.0,32014247548.0,34657141721.0,39650522646.0,45680532614.0,49964825081.0,47378603784.0,49774004999.0,53320647489.0,57003685912.0,61136873692.0
192,Thailand,THA,134301000000.0,152281000000.0,172896000000.0,189319000000.0,221758000000.0,262942000000.0,291383000000.0,281710000000.0,341105000000.0,370819000000.0,397558000000.0,420333000000.0,407339000000.0,401296000000.0,413366000000.0,456357000000.0,506755000000.0,544081000000.0
193,Timor-Leste,TLS,469506692.6,490439064.4,440764572.1,462283556.7,453805097.3,542795446.5,648492745.9,726882390.2,881827794.9,1042411479.0,1160389551.0,1395519568.0,1447310449.0,1594447631.0,1650619370.0,1595724261.0,1563887944.0,2028551628.0
194,Togo,TGO,1706698099.0,2115836353.0,2259992642.0,2281482855.0,2351584608.0,2662612348.0,3323677130.0,3379258565.0,3429461495.0,3872459250.0,3873308389.0,4321655656.0,4574986537.0,4180866177.0,6031632168.0,6395472574.0,7112200725.0,7220395248.0
195,Tonga,TON,182763693.9,202246959.7,230657965.5,261797606.1,292232117.1,298513956.2,344428609.0,312377379.3,366840012.4,414523388.5,470714083.4,450643615.2,439878828.0,437006227.2,420540178.6,460379145.0,488903272.9,512057749.0
196,Trinidad and Tobago,TTO,9008273721.0,11305459802.0,13280275123.0,15982282462.0,18369361094.0,21641620050.0,27871587350.0,19172165226.0,22157948396.0,25433011405.0,27121712423.0,28557451143.0,29489012807.0,26851970254.0,23496215885.0,23797686966.0,24322359035.0,23849557812.0
197,Tunisia,TUN,23142153760.0,27453007373.0,31183059012.0,32273007554.0,34377310293.0,38914078352.0,44860969077.0,43454935940.0,46206091938.0,48122744708.0,47311159485.0,48684187850.0,50271072628.0,45780077488.0,44360754190.0,42163966273.0,42685972269.0,41906113686.0
198,Turkiye,TUR,240253000000.0,314592000000.0,408876000000.0,506308000000.0,557058000000.0,681337000000.0,770462000000.0,649273000000.0,776993000000.0,838763000000.0,880556000000.0,957783000000.0,938953000000.0,864317000000.0,869693000000.0,858996000000.0,778472000000.0,759937000000.0
199,Turkmenistan,TKM,4461978499.0,5977560877.0,6838351088.0,8103901996.0,10276674365.0,12664165103.0,19271523179.0,20214385965.0,22583157895.0,29233333333.0,35164210526.0,39197543860.0,43524210526.0,35799714286.0,36169428571.0,37926285714.0,40765428571.0,45231428571.0
200,Turks and Caicos Islands,TCA,366707900.0,409753600.0,485598800.0,578645800.0,721891500.0,773489700.0,862683600.0,703175800.0,686787800.0,728789600.0,727161000.0,754238000.0,841070000.0,942070000.0,1032452000.0,1022365000.0,1113178000.0,1197415000.0
201,Tuvalu,TUV,16842334.02,19456514.69,22797470.22,22909507.45,24096385.54,28449502.13,31873846.67,28076743.1,32104201.06,39195461.58,39345620.21,38617493.72,38759689.92,36811659.53,41629497.47,45217657.88,47818290.5,54223149.11
202,Uganda,UGA,6178563591.0,6606884391.0,7939487474.0,9239221859.0,9977647645.0,11902564401.0,14440404021.0,25127805566.0,26673441667.0,27871725206.0,27305915761.0,28915786997.0,32612397758.0,32387183845.0,29203988815.0,30744473912.0,32927025573.0,35353060634.0
203,Ukraine,UKR,43956369917.0,52010238716.0,67220154164.0,89239370109.0,111885000000.0,148734000000.0,188111000000.0,121553000000.0,141210000000.0,169333000000.0,182592000000.0,190499000000.0,133503000000.0,91030959455.0,93355993629.0,112091000000.0,130891000000.0,153883000000.0
204,United Arab Emirates,ARE,109816000000.0,124346000000.0,147824000000.0,180617000000.0,222117000000.0,257916000000.0,315475000000.0,253547000000.0,289787000000.0,350666000000.0,384610000000.0,400219000000.0,414105000000.0,370275000000.0,369255000000.0,390517000000.0,427049000000.0,417990000000.0
205,United Kingdom,GBR,1785840000000.0,2056610000000.0,2422960000000.0,2544810000000.0,2709910000000.0,3092820000000.0,2931500000000.0,2417640000000.0,2491400000000.0,2666400000000.0,2706340000000.0,2786320000000.0,3065220000000.0,2934860000000.0,2699660000000.0,2683400000000.0,2878150000000.0,2857060000000.0
206,United States,USA,10929100000000.0,11456400000000.0,12217200000000.0,13039200000000.0,13815600000000.0,14474200000000.0,14769900000000.0,14478100000000.0,15049000000000.0,15599700000000.0,16254000000000.0,16843200000000.0,17550700000000.0,18206000000000.0,18695100000000.0,19477300000000.0,20533100000000.0,21381000000000.0
207,Uruguay,URY,13606494599.0,12045631093.0,13686329890.0,17362857684.0,19579457966.0,23410572634.0,30366213119.0,31660911277.0,40284481652.0,47962439304.0,51264390116.0,57531233351.0,57236013086.0,53274304222.0,57236652490.0,64233966861.0,64515038268.0,61231149881.0
208,Uzbekistan,UZB,9687788513.0,10134453435.0,12030023548.0,14307509839.0,17330833853.0,22311393928.0,29549438884.0,33689223673.0,49765676402.0,60178909297.0,67517349212.0,73180036692.0,80845384375.0,86196265192.0,86138288615.0,62081323299.0,52633143808.0,59907674027.0
209,Vanuatu,VUT,262596597.8,314471328.1,364996869.1,394962552.3,439358717.6,516392922.5,590748237.0,592622502.4,670713208.1,770153304.2,747839697.7,758304466.2,772315721.3,730870581.7,780889605.9,880062103.0,914736985.4,936526267.6
211,Vietnam,VNM,35064105501.0,39552513316.0,45427854693.0,57633255618.0,66371664817.0,77414425532.0,99130304099.0,106015000000.0,147201000000.0,172595000000.0,195591000000.0,213709000000.0,233451000000.0,239258000000.0,257096000000.0,281354000000.0,310106000000.0,334365000000.0
212,Virgin Islands (U.S.),VIR,3262000000.0,3443000000.0,3797000000.0,4428000000.0,4484000000.0,4784000000.0,4244000000.0,4201000000.0,4324000000.0,4223000000.0,4089000000.0,3738000000.0,3565000000.0,3663000000.0,3798000000.0,3794000000.0,3922000000.0,4117000000.0
